24, 18, 20, 17, 18, 19, 18, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 18, 19, 18, 19, 19, 19, 20, 20, 19, 18, 18, 19, 19, 18, 21, 19, 18, 18, 18, 18, 18, 21, 18, 18, 19, 18, 19, 18, 18, 18, 18, 19, 18, 18, 19, 19, 19, 19, 19, 19, 19, 20, 19, 19, 19, 19, 19, 19, 19, 19, 19, 18, 20, 19, 18, 19, 19, 19, 20, 18, 19, 19, 20, 19, 19, 18, 20, 18, 19, 19, 26, 19, 20, 19, 19, 18, 20, 23, 
138, 391, 350, 419, 487, 603, 772, 765, 1003, 1092, 1266, 1320, 1694, 1893, 1999, 1939, 2312, 2605, 2883, 2981, 2707, 2964, 3579, 3306, 3610, 3726, 3842, 4412, 3475, 3159, 3084, 3628, 3534, 3287, 3636, 3729, 3418, 4193, 4159, 4101, 4188, 4277, 4304, 5051, 5060, 5291, 5226, 4844, 5427, 5218, 4943, 5751, 5529, 6035, 5723, 5584, 5716, 6681, 6143, 6564, 6910, 6408, 6926, 6640, 6697, 7098, 7243, 6585, 7124, 7324, 7957, 7353, 7914, 8047, 8273, 7645, 7605, 8294, 8136, 8697, 8602, 10105, 8545, 10246, 9403, 9056, 9416, 10028, 10241, 9315, 9622, 9976, 10381, 10314, 9875, 9436, 10122, 11564, 10123, 10675, 
